,Unnamed: 0,id,title,month,year,adjusted_budget,director,actor1,actor2,actor3,original_language,production_companies,production_countries,runtime,popularity,vote_average,vote_count,adjusted_revenue,prod_company,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,high_prod,director_gender_1.0,director_gender_2.0,actor1_gender_1.0,actor1_gender_2.0,actor2_gender_1.0,actor2_gender_2.0,actor3_gender_1.0,actor3_gender_2.0,director_noms,director_wins,prev_yr_gross_per_movie,prod_company_dom_box_office,prod_company_dom_box_office_per_movie,star_power,R_rated,PG_rated,PG13_rated,G_rated
42,42,400.0,Things to Do in Denver When You're Dead,12,1995,12868577.05,Gary Fleder,Andy García,Christopher Lloyd,William Forsythe,en,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",116.0,4.486179,6.7,87.0,852166.82,Miramax Films,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,6,3,11912141.2804,365688790,30474065,72,1,0,0,0
43,43,10534.0,White Squall,2,1996,59385044.08,Ridley Scott,Jeff Bridges,Caroline Goodall,John Savage,en,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'Scott Free Productions', 'id': 1645}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",129.0,9.568604,6.3,86.0,16096472.47,Hollywood Pictures,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,120,37,13366180.0487,720564052,80062672,0,0,0,1,0
44,44,2086.0,Nick of Time,11,1995,13141009.65,John Badham,Johnny Depp,Courtney Chase,Charles S. Dutton,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",90.0,6.848591000000001,6.1,190.0,13150633.74,Paramount Pictures,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,1,10,3,11912141.2804,9417295007,91430048,0,1,0,0,0
45,45,9095.0,Mary Reilly,2,1996,73449922.94,Stephen Frears,Julia Roberts,John Malkovich,George Cole,en,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'NFH Productions', 'id': 18737}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",104.0,12.866139,5.7,77.0,19346087.72,TriStar Pictures,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0,1,130,63,13366180.0487,1643337362,45648260,216,1,0,0,0
46,46,12158.0,Vampire in Brooklyn,10,1995,22520009.84,Wes Craven,Eddie Murphy,Angela Bassett,Allen Payne,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",100.0,9.071127,4.5,113.0,31849728.2,Paramount Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,16,10,11912141.2804,9417295007,91430048,217,1,0,0,0
47,47,9208.0,Broken Arrow,2,1996,78138215.89,John Woo,John Travolta,Christian Slater,Samantha Mathis,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'WCG Entertainment Productions', 'id': 456}, {'name': 'Mark Gordon Productions', 'id': 11362}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",108.0,14.957626,5.7,459.0,234836823.76,Twentieth Century Fox Film Corporation,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,1,0,29,17,13366180.0487,1593531455,54949360,82,1,0,0,0
48,48,13685.0,Bottle Rocket,2,1996,10939350.22,Wes Anderson,Luke Wilson,Owen Wilson,Lumi Cavazos,en,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",91.0,6.904831,6.8,285.0,875255.85,Gracie Films,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,183,61,13366180.0487,574925763,82132251,0,1,0,0,0
49,49,9614.0,Happy Gilmore,2,1996,18753171.81,Dennis Dugan,Adam Sandler,Ben Stiller,Christopher McDonald,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Brillstein-Grey Entertainment', 'id': 1606}, {'name': 'Robert Simonds Productions', 'id': 3929}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",92.0,9.592265,6.5,767.0,64393858.43,Universal Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,5,1,13366180.0487,14174036096,80079299,0,0,0,1,0
50,50,688.0,The Bridges of Madison County,5,1995,38605731.15,Clint Eastwood,Meryl Streep,Clint Eastwood,Annie Corley,en,"[{'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",135.0,5.951077,7.3,397.0,292786857.53,Amblin Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,1,0,266,136,11912141.2804,5320112959,98520610,382,0,0,1,0
51,51,10874.0,Muppet Treasure Island,2,1996,0.0,Brian Henson,Tim Curry,Kevin Bishop,Jennifer Saunders,en,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jim Henson Productions', 'id': 2504}, {'name': 'Jim Henson Company, The', 'id': 6254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",100.0,6.902423,6.5,93.0,53645621.78,Walt Disney Pictures,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,20,6,13366180.0487,13180557629,117683550,0,0,0,0,1
52,52,197.0,Braveheart,5,1995,115817193.45,Mel Gibson,Mel Gibson,Catherine McCormack,Sophie Marceau,en,"[{'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'The Ladd Company', 'id': 7965}, {'name': 'B.H. Finance C.V.', 'id': 11353}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",177.0,20.755149,7.7,3404.0,337800147.56,Icon Entertainment International,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,1,0,75,38,11912141.2804,0,0,300,1,0,0,0
53,53,103.0,Taxi Driver,2,1976,5598693.66,Martin Scorsese,Robert De Niro,Cybill Shepherd,Harvey Keitel,en,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Italo/Judeo Productions', 'id': 46059}, {'name': 'Bill/Phillips', 'id': 46060}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",114.0,14.092713,8.1,2632.0,121718072.1,Columbia Pictures Corporation,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,1,321,131,0.0,0,0,0,1,0,0,0
54,54,78406.0,Steal Big Steal Little,9,1995,40214303.28,Andrew Davis,Andy García,Alan Arkin,Rachel Ticotin,en,"[{'name': 'Savoy Pictures', 'id': 11308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",113.0,1.522412,5.1,7.0,10098839.43,Savoy Pictures,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,4,0,11912141.2804,0,0,0,0,0,1,0
55,55,11066.0,Boomerang,6,1992,69876113.53,Reginald Hudlin,Eddie Murphy,Robin Givens,Halle Berry,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",117.0,6.506983,5.4,139.0,122457888.96,Paramount Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,15,3,10487336.2445,9417295007,91430048,167,1,0,0,0
56,56,2074.0,Flirting with Disaster,3,1996,10939350.22,David O. Russell,Ben Stiller,Patricia Arquette,Téa Leoni,en,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",92.0,5.579088,6.3,66.0,22976445.49,Miramax Films,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,123,40,13366180.0487,365688790,30474065,0,1,0,0,0
57,57,11863.0,Jade,10,1995,80428606.56,William Friedkin,David Caruso,Linda Fiorentino,Chazz Palminteri,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",95.0,11.418917,5.1,45.0,15847025.29,Paramount Pictures,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,1,0,0,1,33,19,11912141.2804,9417295007,91430048,0,1,0,0,0
58,58,5757.0,Man of the Year,9,1995,0.0,Dirk Shafer,Dirk Shafer,Mary Stein,Claudette Sutherland,en,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",86.0,0.5404359999999999,3.8,2.0,337695.59,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,1,1,11912141.2804,0,0,0,0,0,1,0
59,59,11000.0,The Birdcage,3,1996,48445693.85,Mike Nichols,Robin Williams,Gene Hackman,Nathan Lane,en,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",117.0,6.4996800000000015,6.7,303.0,289518581.73,United Artists,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,53,26,13366180.0487,275408053,39344007,380,0,0,1,0
60,60,9737.0,Bad Boys,4,1995,30562870.49,Michael Bay,Will Smith,Martin Lawrence,Téa Leoni,en,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",118.0,9.262184,6.5,1729.0,227463397.97,Columbia Pictures,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,1,0,16,8,11912141.2804,14250727779,85847757,0,1,0,0,0
61,61,22279.0,An Awfully Big Adventure,7,1995,6434288.52,Mike Newell,Alan Rickman,Hugh Grant,Georgina Cates,en,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'BBC', 'id': 5996}, {'name': 'British Screen Productions', 'id': 12745}, {'name': 'Portman Productions', 'id': 16027}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",113.0,0.922958,6.0,11.0,1369771.56,Fine Line Features,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,25,14,11912141.2804,0,0,0,1,0,0,0
62,62,568.0,Apollo 13,6,1995,83645750.82,Ron Howard,Tom Hanks,Bill Paxton,Kevin Bacon,en,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",140.0,18.761467,7.3,1637.0,571425838.98,Imagine Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,106,38,11912141.2804,2558688676,59504387,375,0,1,0,0
63,63,11780.0,Rob Roy,4,1995,45040019.67,Michael Caton-Jones,Liam Neeson,Jessica Lange,John Hurt,en,"[{'name': 'United Artists', 'id': 60}, {'name': 'Talisman Productions', 'id': 8989}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",139.0,10.193549,6.5,151.0,50825910.47,United Artists,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,8,3,11912141.2804,275408053,39344007,152,1,0,0,0
64,64,414.0,Batman Forever,6,1995,160857213.12,Joel Schumacher,Val Kilmer,Tommy Lee Jones,Jim Carrey,en,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",121.0,13.321354,5.2,1529.0,541331402.39,Warner Bros.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,18,9,11912141.2804,15272696394,82111270,272,0,0,1,0
65,65,5894.0,Blue in the Face,9,1995,3217144.26,Paul Auster,Harvey Keitel,Lou Reed,Michael J. Fox,en,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'InterAL', 'id': 30334}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",83.0,11.528147,6.8,28.0,2050929.47,Miramax Films,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0,0,11912141.2804,365688790,30474065,0,1,0,0,0
66,66,1775.0,Canadian Bacon,6,1995,17694293.44,Michael Moore,John Candy,Alan Alda,Rhea Perlman,en,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",91.0,5.391556,5.9,57.0,286493.13,PolyGram Filmed Entertainment,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,74,45,11912141.2804,0,0,0,0,0,0,0
67,67,8839.0,Casper,5,1995,80428606.56,Brad Silberling,Christina Ricci,Bill Pullman,Cathy Moriarty,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'The Harvey Entertainment Company', 'id': 11098}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",100.0,12.812539,6.0,1045.0,463153268.67,Universal Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,4,0,11912141.2804,14174036096,80079299,105,0,1,0,0
68,68,20649.0,Clockers,9,1995,40214303.28,Spike Lee,Harvey Keitel,John Turturro,Delroy Lindo,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",128.0,4.558992,6.8,69.0,21026479.57,Universal Pictures,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,98,43,11912141.2804,14174036096,80079299,0,1,0,0,0
69,69,10329.0,Congo,6,1995,80428606.56,Frank Marshall,Laura Linney,Dylan Walsh,Ernie Hudson,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",109.0,7.260574,5.0,214.0,244538515.0,Paramount Pictures,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,1,36,12,11912141.2804,9417295007,91430048,0,0,0,1,0
70,70,8963.0,Crimson Tide,5,1995,85254322.96,Tony Scott,Denzel Washington,Gene Hackman,Matt Craven,en,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",116.0,8.657364999999999,7.0,508.0,253168655.69,Hollywood Pictures,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,18,6,11912141.2804,720564052,80062672,341,1,0,0,0
71,71,26564.0,Crumb,9,1994,0.0,Terry Zwigoff,Robert Crumb,Aline Kominsky,Charles Crumb,en,"[{'name': 'Superior Pictures', 'id': 4532}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",119.0,3.620388,7.6,71.0,5249991.0,Superior Pictures,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,39,14,11156277.0563,0,0,0,1,0,0,0
72,72,8068.0,Desperado,8,1995,11260004.92,Robert Rodriguez,Antonio Banderas,Salma Hayek,Joaquim de Almeida,en,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Los Hooligans Productions', 'id': 11705}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",104.0,6.950458,6.8,898.0,40866490.81,Columbia Pictures,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,1,45,25,11912141.2804,14250727779,85847757,0,1,0,0,0
73,73,8512.0,Devil in a Blue Dress,9,1995,43431447.54,Carl Franklin,Denzel Washington,Tom Sizemore,Jennifer Beals,en,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mundy Lane Entertainment', 'id': 2510}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",102.0,4.646132,6.3,88.0,25963676.44,TriStar Pictures,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1,1,0,19,9,11912141.2804,1643337362,45648260,251,1,0,0,0
74,74,1572.0,Die Hard: With a Vengeance,5,1995,144771491.81,John McTiernan,Bruce Willis,Jeremy Irons,Samuel L. Jackson,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",128.0,15.138855,6.9,2094.0,588900937.13,Twentieth Century Fox Film Corporation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,10,6,11912141.2804,1593531455,54949360,213,1,0,0,0
75,75,6520.0,First Knight,7,1995,88471467.22,Jerry Zucker,Sean Connery,Richard Gere,Julia Ormond,en,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'First Knight Productions', 'id': 10158}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",134.0,15.178338,5.9,319.0,205254503.67,Columbia Pictures Corporation,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,12,6,11912141.2804,0,0,253,0,0,1,0
76,76,10428.0,Hackers,9,1995,32171442.62,Iain Softley,Jonny Lee Miller,Angelina Jolie,Jesse Bradford,en,"[{'name': 'United Artists', 'id': 60}, {'name': 'Suftley', 'id': 87394}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",107.0,14.810519,6.2,406.0,12166802.07,United Artists,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,1,5,3,11912141.2804,275408053,39344007,0,0,0,1,0
77,77,9886.0,Johnny Mnemonic,5,1995,40214303.28,Robert Longo,Keanu Reeves,Dina Meyer,Takeshi Kitano,en,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Alliance Communications Corporation', 'id': 2480}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",97.0,11.715868,5.5,380.0,30684671.58,TriStar Pictures,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,1,1,0,11912141.2804,1643337362,45648260,93,1,0,0,0
78,78,9482.0,Judge Dredd,6,1995,144771491.81,Danny Cannon,Sylvester Stallone,Diane Lane,Armand Assante,en,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",96.0,8.184814999999999,5.4,643.0,182562450.61,Hollywood Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,8,1,11912141.2804,720564052,80062672,309,1,0,0,0
79,79,19326.0,Jury Duty,4,1995,0.0,John Fortenberry,Pauly Shore,Tia Carrere,Stanley Tucci,en,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",88.0,3.676921,4.0,34.0,27369296.64,TriStar Pictures,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,9,2,11912141.2804,1643337362,45648260,0,0,0,1,0
80,80,9344.0,Kids,7,1995,2412858.2,Larry Clark,Leo Fitzpatrick,Rosario Dawson,Chloë Sevigny,en,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",91.0,4.877872,6.8,280.0,11923084.09,Miramax Films,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,14,5,11912141.2804,365688790,30474065,0,0,0,0,0
81,81,9071.0,Living in Oblivion,1,1995,804286.07,Tom DiCillo,Steve Buscemi,Catherine Keener,Dermot Mulroney,en,"[{'name': 'JDI productions', 'id': 13187}, {'name': 'Lemon Sky Productions', 'id': 13190}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",89.0,10.058329,7.2,64.0,1847850.45,JDI productions,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,1,23,15,11912141.2804,0,0,0,1,0,0,0
82,82,47608.0,Mad Love,5,1995,0.0,Antonia Bird,Chris O'Donnell,Drew Barrymore,Matthew Lillard,en,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",95.0,2.624771,5.5,27.0,24857705.89,Touchstone Pictures,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,1,13,11,11912141.2804,3981162822,72384778,0,1,0,0,0
83,83,2293.0,Mallrats,10,1995,9651432.79,Kevin Smith,Jason Lee,Jeremy London,Shannen Doherty,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Alphaville Films', 'id': 11462}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",94.0,8.255469999999999,6.8,400.0,3414292.47,Universal Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,35,14,11912141.2804,14174036096,80079299,0,1,0,0,0
84,84,9070.0,Mighty Morphin Power Rangers: The Movie,6,1995,24128581.97,Bryan Spicer,Amy Jo Johnson,Jason David Frank,David Yost,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Saban Entertainment', 'id': 2106}, {'name': 'Toei Company', 'id': 9255}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",92.0,7.0242270000000016,5.2,153.0,106165760.66,Twentieth Century Fox Film Corporation,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,1,1,0,11912141.2804,1593531455,54949360,0,0,1,0,0
85,85,1642.0,The Net,7,1995,35388586.89,Irwin Winkler,Sandra Bullock,Jeremy Northam,Dennis Miller,en,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",114.0,13.304342000000002,5.6,359.0,177953061.43,Columbia Pictures,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,1,21,12,11912141.2804,14250727779,85847757,175,0,1,0,0
