,director_gender_1.0,director_gender_2.0,actor1_gender_1.0,actor1_gender_2.0,actor2_gender_1.0,actor2_gender_2.0,actor3_gender_1.0,actor3_gender_2.0,director_noms,director_wins,prod_company_dom_box_office,prod_company_dom_box_office_per_movie,star_power
4719,0,1,0,1,0,1,0,1,51,26,1230393258,307598314,0
4720,1,0,1,0,0,1,1,0,18,6,0,0,0
4721,0,1,0,1,1,0,0,1,0,0,0,0,0
4722,0,1,0,1,1,0,0,1,52,18,1971259629,25600774,174
4723,0,0,0,1,1,0,0,1,0,0,0,0,121
4724,0,1,1,0,0,0,1,0,20,5,114145218,4756050,0
4725,0,1,0,1,0,1,1,0,11,3,0,0,210
4726,1,0,1,0,1,0,0,1,21,6,102898718,3957643,0
4727,0,1,0,1,1,0,0,1,27,14,922893358,28840417,0
4728,0,1,0,1,1,0,0,1,1,0,191175380,27310768,0
4729,0,1,1,0,0,1,0,1,159,86,15272696394,82111270,108
4730,0,1,0,1,1,0,0,1,15,4,0,0,237
4731,0,1,0,1,0,1,0,1,124,66,1027777571,48941789,287
4732,0,1,0,1,1,0,0,1,9,2,635459019,39716188,165
4733,0,1,1,0,0,1,0,1,1,0,0,0,0
4734,0,1,0,1,1,0,1,0,44,24,1023886288,6563373,0
4735,0,1,1,0,0,1,1,0,48,28,0,0,0
4736,0,0,1,0,0,1,0,1,2,2,445829606,49536622,0
4737,0,0,0,1,0,1,0,1,8,6,1187101674,38293602,0
4738,0,1,0,1,0,1,1,0,8,2,14174036096,80079299,0
4739,0,0,1,0,0,1,0,1,186,76,90901392,15150232,0
4740,1,0,1,0,1,0,0,1,35,7,835966117,18999229,0
4741,0,1,0,1,0,1,0,0,15,10,266036687,22169723,0
4742,0,1,0,1,1,0,0,1,14,7,0,0,0
4743,0,1,0,1,1,0,0,1,0,0,298535978,27139634,294
4744,0,0,0,1,0,1,0,1,5,1,753085747,50205716,0
4745,0,1,0,0,0,1,1,0,26,8,0,0,0
4746,0,1,0,1,1,0,0,1,2,0,14250727779,85847757,0
4747,0,1,0,1,1,0,0,1,92,32,14250727779,85847757,0
4748,0,1,0,1,0,1,1,0,45,25,414053954,20702697,0
4749,0,1,0,1,0,1,0,1,4,1,0,0,0
4750,0,1,0,1,1,0,0,1,7,3,0,0,0
4751,0,1,1,0,0,1,0,1,2,1,0,0,111
4752,0,0,0,1,0,1,0,1,14,5,2675183670,55732993,138
4753,1,0,1,0,0,0,1,0,5,0,835966117,18999229,0
4754,0,0,0,0,1,0,0,0,0,0,0,0,0
4755,0,1,0,1,0,1,0,1,58,19,152215849,76107924,0
4756,0,1,0,1,1,0,0,1,120,37,1508655222,50288507,150
4757,0,1,0,1,0,1,1,0,20,5,1110920362,42727706,0
4758,0,0,0,1,0,0,0,0,30,10,0,0,0
4759,0,1,0,1,0,1,1,0,5,1,0,0,215
4760,0,1,0,1,0,1,1,0,30,23,2675183670,55732993,0
4761,0,1,0,1,0,1,1,0,0,0,9417295007,91430048,0
4762,0,1,0,1,1,0,0,1,16,6,9590862433,191817248,734
4763,0,1,0,1,1,0,0,1,45,25,0,0,238
4764,0,1,1,0,0,1,0,0,4,2,9417295007,91430048,0
4765,0,1,0,1,0,1,1,0,0,0,0,0,166
4766,0,1,0,1,0,1,0,1,2,0,0,0,114
4767,0,0,0,1,0,1,0,1,3,0,9417295007,91430048,0
4768,0,0,1,0,0,1,1,0,130,63,350022234,5833703,0
4769,0,1,0,1,1,0,0,0,16,10,186498221,23312277,179
4770,0,1,0,1,0,1,0,1,10,2,0,0,0
4771,0,1,1,0,0,1,0,1,16,4,3652798624,33822209,270
4772,0,1,0,1,0,1,0,1,221,106,0,0,0
4773,0,0,0,1,0,0,1,0,0,0,0,0,0
4774,0,0,0,1,1,0,0,1,17,6,152215849,76107924,0
4775,0,0,0,1,1,0,0,1,330,105,631315791,8417543,150
4776,0,1,0,1,0,1,1,0,321,131,9417295007,91430048,423
4777,0,1,0,1,0,1,1,0,6,3,777842039,21022757,139
4778,0,1,1,0,0,0,0,1,1,0,0,0,0
4779,0,1,0,1,1,0,0,1,26,16,0,0,132
4780,0,1,1,0,1,0,0,1,0,0,0,0,200
4781,0,1,0,1,0,1,1,0,123,40,14250727779,85847757,534
4782,0,1,0,1,1,0,1,0,149,58,15272696394,82111270,254
4783,0,1,0,1,0,1,0,1,21,3,14174036096,80079299,440
4784,0,1,0,1,0,0,0,0,76,24,0,0,0
4785,0,1,1,0,0,1,0,1,8,3,13180557629,117683550,0
4786,0,1,1,0,0,1,0,1,60,30,0,0,0
4787,0,1,0,1,1,0,0,1,98,43,1052022814,75144486,175
4788,0,0,0,1,0,0,1,0,6,5,0,0,0
4789,0,1,0,1,0,1,0,1,51,23,9417295007,91430048,540
4790,0,0,0,0,0,1,0,1,0,0,0,0,0
4791,0,1,0,1,1,0,1,0,8,2,0,0,0
4792,0,1,1,0,0,1,1,0,0,0,9417295007,91430048,0
4793,0,1,0,1,0,1,0,1,9,2,0,0,117
4794,0,0,0,1,0,1,0,1,3,1,0,0,0
4795,0,1,0,1,0,1,0,1,1,0,0,0,138
4796,0,0,0,1,0,1,0,0,3,0,0,0,0
4797,0,1,0,1,0,1,0,0,3,1,0,0,0
4798,0,0,0,1,0,1,0,1,13,3,0,0,0
4799,0,1,1,0,0,1,0,1,36,18,0,0,0
4800,0,1,0,1,0,1,0,1,6,0,14174036096,80079299,0
4801,0,1,0,1,1,0,0,1,85,28,9417295007,91430048,133
4802,0,1,1,0,0,1,1,0,6,2,2675183670,55732993,0
4803,0,1,1,0,0,1,0,1,2,0,1593531455,54949360,0
4804,0,0,0,1,0,0,0,1,0,0,0,0,0
4805,0,1,1,0,0,1,0,1,0,0,0,0,0
4806,0,1,0,1,0,1,1,0,4,4,0,0,0
4807,0,0,0,1,1,0,0,1,13,3,865770112,26235457,130
4808,0,1,0,1,1,0,1,0,124,66,0,0,137
4809,0,1,0,1,1,0,0,1,118,60,0,0,175
4810,0,1,0,1,1,0,1,0,67,41,0,0,0
4811,0,1,1,0,0,1,0,0,0,0,0,0,0
4812,0,1,0,1,1,0,0,1,246,87,14250727779,85847757,408
4813,0,0,0,1,0,1,1,0,25,14,0,0,144
4814,0,0,0,1,0,0,0,1,4,0,0,0,0
4815,0,1,0,1,0,1,1,0,5,4,350022234,5833703,0
4816,0,1,0,1,0,1,1,0,47,21,0,0,0
4817,0,1,0,1,1,0,0,1,22,8,0,0,124
4818,0,1,0,1,0,1,1,0,5,0,0,0,118
4819,0,1,0,1,0,1,0,1,183,61,835966117,18999229,164
4820,0,0,0,1,0,1,0,1,0,0,0,0,0
4821,0,1,0,1,1,0,1,0,244,103,9417295007,91430048,270
4822,0,1,0,1,1,0,1,0,3,2,308131231,38516403,0
4823,0,1,0,1,1,0,0,1,4,0,631315791,8417543,282
4824,0,0,0,1,1,0,1,0,9,2,5026731962,116900743,0
4825,1,0,1,0,0,1,1,0,18,4,0,0,0
4826,0,1,0,1,0,1,1,0,6,1,0,0,0
4827,0,1,0,1,0,1,1,0,1,1,152215849,76107924,0
4828,0,1,1,0,0,1,0,1,1,0,15272696394,82111270,0
4829,0,1,0,1,1,0,0,1,46,13,0,0,0
4830,0,0,1,0,0,1,1,0,3,2,0,0,0
4831,0,1,0,1,1,0,1,0,33,12,275408053,39344007,0
4832,0,0,0,1,1,0,0,1,19,9,0,0,0
4833,0,1,0,1,0,1,1,0,10,3,9590862433,191817248,346
4834,0,1,0,1,1,0,1,0,110,35,9417295007,91430048,0
4835,0,0,0,0,0,0,0,0,4,2,0,0,0
4836,0,0,0,1,1,0,0,0,0,0,3174157864,62238389,0
4837,0,1,0,1,0,1,1,0,15,3,777842039,21022757,0
4838,0,0,0,1,0,1,1,0,11,2,0,0,0
4839,0,1,0,1,0,1,0,1,7,3,350022234,5833703,202
4840,0,1,0,1,0,1,1,0,22,10,220773522,4599448,0
4841,0,0,1,0,0,1,0,0,0,0,0,0,0
4842,0,0,0,1,0,1,1,0,2,0,0,0,0
4843,0,1,0,1,1,0,0,1,19,7,2675183670,55732993,0
4844,0,1,0,1,1,0,0,1,12,6,14250727779,85847757,325
4845,0,1,1,0,0,1,1,0,32,22,0,0,0
4846,0,1,0,1,0,0,0,1,1,1,0,0,0
4847,0,1,0,1,0,0,0,1,26,6,0,0,0
4848,0,1,0,1,1,0,0,0,1,0,0,0,0
4849,0,1,0,1,1,0,1,0,13,2,1478253484,113711806,0
4850,0,1,0,1,0,1,1,0,44,17,0,0,0
4851,0,1,0,1,0,1,1,0,67,27,1027777571,48941789,219
4852,0,1,0,1,1,0,0,0,10,5,1643337362,45648260,0
4853,0,1,0,1,1,0,0,1,22,6,0,0,0
4854,0,0,0,1,0,1,0,1,13,3,0,0,187
4855,0,1,0,1,1,0,0,1,36,10,337209499,8873934,0
4856,0,1,0,1,1,0,1,0,4,2,213101311,26637663,0
4857,0,0,0,1,1,0,0,1,0,0,0,0,0
4858,1,0,1,0,0,1,1,0,19,10,0,0,124
4859,0,1,0,1,0,1,0,1,5,1,14174036096,80079299,0
4860,0,0,1,0,0,1,0,0,0,0,1643337362,45648260,0
4861,0,1,0,1,0,1,0,1,38,14,1593531455,54949360,272
4862,0,0,0,0,0,1,0,0,34,18,0,0,0
4863,0,0,1,0,0,1,0,1,2,0,0,0,0
4864,0,1,0,1,1,0,0,1,15,5,0,0,0
4865,0,0,0,0,0,0,0,0,1,0,0,0,0
4866,0,1,1,0,0,1,1,0,0,0,0,0,225
4867,0,1,0,1,1,0,0,1,26,12,135287014,10406693,0
4868,0,1,0,1,1,0,0,1,37,20,0,0,0
4869,0,0,1,0,1,0,0,1,47,19,13180557629,117683550,0
4870,0,0,0,1,1,0,0,1,21,1,631315791,8417543,0
4871,0,1,0,1,1,0,0,1,9,2,0,0,238
4872,0,1,1,0,0,1,1,0,13,5,214126499,17843874,0
4873,0,1,0,1,1,0,0,1,11,8,9417295007,91430048,212
4874,0,0,0,1,0,1,1,0,11,4,13180557629,117683550,0
4875,0,1,0,1,1,0,1,0,72,35,0,0,0
4876,0,1,0,1,0,1,1,0,4,1,0,0,0
4877,0,0,1,0,0,1,0,1,2,1,2486055530,57815244,0
4878,0,1,0,1,0,1,0,1,51,22,0,0,145
4879,1,0,0,1,1,0,1,0,12,7,835966117,18999229,0
4880,0,1,1,0,1,0,0,1,126,64,0,0,0
4881,0,0,0,1,1,0,0,1,7,3,631315791,8417543,0
4882,0,1,0,1,1,0,0,0,0,0,0,0,0
4883,0,0,0,1,0,1,0,1,25,14,14250727779,85847757,534
4884,0,1,0,1,0,1,1,0,11,4,14250727779,85847757,200
4885,0,1,0,1,0,1,1,0,30,7,5572469335,139311733,0
4886,0,1,0,1,1,0,0,1,228,104,0,0,418
4887,0,1,0,1,1,0,0,1,216,96,0,0,0
4888,0,1,0,1,0,1,0,1,6,0,430068915,47785435,0
4889,0,1,0,1,0,1,1,0,266,136,15272696394,82111270,0
4890,0,1,0,1,0,1,0,1,16,8,9417295007,91430048,313
4891,0,0,0,0,0,0,0,0,24,7,0,0,0
4892,0,1,0,1,1,0,0,1,49,23,0,0,0
4893,0,1,0,1,0,1,1,0,7,1,13180557629,117683550,0
4894,0,0,0,1,0,0,0,0,9,3,350022234,5833703,0
4895,0,1,1,0,1,0,1,0,1,1,4483364687,60586009,254
4896,0,0,1,0,0,0,0,1,40,23,0,0,0
4897,0,1,0,1,0,1,1,0,145,55,140488543,10806811,0
4898,0,1,0,1,1,0,1,0,166,60,1593531455,54949360,0
4899,0,1,0,1,0,1,0,1,8,2,1508655222,50288507,0
4900,0,1,0,1,1,0,1,0,51,23,1682457870,35796975,0
4901,0,1,1,0,0,1,0,1,7,1,762077624,47629851,0
4902,0,1,0,1,1,0,1,0,13,5,0,0,0
4903,0,1,0,1,1,0,0,1,5,1,14174036096,80079299,0
4904,0,1,0,1,1,0,0,0,32,12,0,0,0
4905,0,1,0,1,1,0,0,1,22,13,9590862433,191817248,0
4906,0,1,0,1,1,0,0,1,169,98,239031999,9959666,0
4907,0,1,0,1,0,1,0,1,0,0,0,0,0
4908,0,1,0,1,1,0,1,0,32,17,0,0,167
4909,0,1,0,1,1,0,1,0,42,11,298535978,27139634,0
4910,0,1,0,1,1,0,0,0,0,0,0,0,0
4911,0,0,0,0,0,1,0,0,3,2,0,0,0
4912,0,0,0,1,1,0,0,0,2,1,2675183670,55732993,0
4913,0,1,0,1,0,1,0,1,33,19,0,0,356
4914,0,1,0,1,0,1,0,1,26,12,0,0,0
4915,0,1,0,1,1,0,0,1,298,124,0,0,184
4916,0,1,1,0,0,1,0,1,29,13,5320112959,98520610,0
4917,0,0,0,1,0,1,0,1,0,0,0,0,0
4918,1,0,1,0,0,1,0,1,30,10,0,0,460
4919,0,1,0,1,1,0,0,1,14,5,0,0,0
4920,0,1,0,1,1,0,0,1,32,22,0,0,0
4921,0,1,0,1,0,1,1,0,4,3,1593531455,54949360,0
4922,0,1,0,1,1,0,0,1,45,25,365688790,30474065,117
4923,0,0,1,0,0,1,1,0,0,0,4483364687,60586009,0
4924,0,1,0,1,1,0,0,1,11,6,0,0,0
4925,0,1,1,0,0,1,0,1,0,0,0,0,0
4926,0,0,0,1,0,1,1,0,0,0,242445931,24244593,205
4927,0,0,1,0,0,1,0,1,4,1,14174036096,80079299,0
4928,0,1,0,1,1,0,1,0,20,5,114145218,4756050,0
4929,0,1,1,0,0,1,0,1,11,4,631315791,8417543,0
4930,0,0,0,1,0,1,0,1,0,0,0,0,0
4931,0,1,0,1,1,0,0,1,89,43,0,0,339
4932,0,1,0,1,0,1,1,0,35,10,0,0,0
4933,0,0,0,1,1,0,0,1,22,10,835966117,18999229,169
4934,0,1,1,0,0,1,0,1,0,0,0,0,0
4935,0,0,0,1,0,1,1,0,0,0,1508655222,50288507,0
4936,1,0,0,1,0,1,0,1,54,29,114145218,4756050,0
4937,0,1,0,1,0,1,0,1,25,9,298535978,27139634,282
4938,0,1,1,0,0,1,1,0,5,4,350022234,5833703,0
4939,1,0,1,0,1,0,0,1,16,8,403598554,14414234,0
4940,0,1,0,1,1,0,0,0,27,10,350022234,5833703,0
4941,0,1,1,0,0,1,1,0,125,40,0,0,0
4942,0,1,0,1,0,1,1,0,9,3,0,0,0
4943,0,1,0,1,1,0,0,1,36,23,0,0,0
4944,0,1,0,1,0,1,1,0,11,0,0,0,196
4945,0,1,0,1,1,0,0,1,13,4,0,0,175
4946,0,1,0,0,0,0,0,0,0,0,0,0,0
4947,0,1,0,1,1,0,0,0,266,136,0,0,390
4948,0,1,0,1,0,1,0,1,35,14,0,0,0
4949,0,1,0,1,1,0,1,0,16,12,220773522,4599448,208
4950,0,1,1,0,0,1,0,1,6,2,4483364687,60586009,0
4951,0,0,0,1,1,0,0,1,2,0,14174036096,80079299,0
4952,0,0,0,1,0,1,0,1,25,8,0,0,245
4953,0,1,0,1,0,1,0,0,5,2,0,0,0
4954,0,1,0,1,0,1,1,0,117,55,0,0,186
4955,0,1,0,1,1,0,0,1,14,4,0,0,0
4956,0,1,1,0,0,1,0,1,0,0,0,0,0
4957,0,1,0,0,0,1,0,1,76,53,0,0,0
4958,0,1,1,0,0,1,1,0,1,0,6596301574,67309199,0
4959,0,1,0,1,0,1,0,1,4,0,2675183670,55732993,0
4960,0,1,0,1,0,1,1,0,2,1,0,0,0
4961,0,0,1,0,0,1,0,1,2,0,0,0,146
4962,0,1,0,1,0,1,1,0,28,7,0,0,127
4963,0,0,0,1,1,0,1,0,17,4,0,0,254
4964,0,1,0,1,1,0,0,1,17,3,13180557629,117683550,144
4965,0,1,0,1,1,0,1,0,0,0,1682457870,35796975,127
4966,0,0,1,0,1,0,0,1,0,0,14174036096,80079299,0
4967,0,1,0,1,1,0,0,1,36,13,140488543,10806811,0
4968,0,0,0,0,0,0,0,0,1,1,0,0,0
4969,0,1,0,1,0,1,0,1,20,6,13180557629,117683550,0
4970,0,1,1,0,0,1,1,0,14,11,448113245,32008088,0
4971,0,1,0,1,1,0,0,1,67,20,123777944,15472243,0
4972,0,1,0,1,0,0,1,0,165,70,222065630,6168489,0
4973,0,0,0,1,1,0,0,1,0,0,0,0,0
4974,0,1,0,1,0,1,0,1,37,14,135287014,10406693,691
4975,0,1,0,1,0,0,0,0,12,1,0,0,0
4976,0,0,0,1,0,1,0,1,0,0,0,0,0
4977,0,0,1,0,0,1,0,1,0,0,0,0,0
4978,0,0,0,0,0,0,0,0,13,3,0,0,0
4979,0,1,0,1,0,0,0,1,18,7,0,0,0
4980,1,0,1,0,0,1,0,1,72,37,0,0,844
4981,0,1,0,1,1,0,0,1,47,29,0,0,0
4982,0,1,0,1,0,1,0,1,187,53,0,0,259
4983,0,1,1,0,0,1,0,1,16,4,3652798624,33822209,454
4984,0,1,0,1,0,1,0,1,120,37,0,0,304
4985,0,1,0,1,0,1,1,0,7,3,4483364687,60586009,0
4986,0,0,0,1,1,0,0,1,0,0,0,0,0
4987,0,0,0,1,0,1,1,0,3,1,0,0,0
4988,0,1,0,1,1,0,1,0,13,7,0,0,0
4989,0,1,0,1,1,0,0,1,11,3,1027777571,48941789,295
4990,0,1,0,1,0,1,1,0,15,6,0,0,0
4991,0,1,0,1,1,0,0,0,30,17,118559717,3119992,0
4992,1,0,1,0,0,1,1,0,15,7,6596301574,67309199,0
4993,0,1,0,1,0,1,0,1,106,38,2558688676,59504387,330
4994,0,0,0,0,1,0,0,1,2,2,0,0,0
4995,0,1,0,1,1,0,0,1,8,0,0,0,0
4996,1,0,0,1,0,1,1,0,60,29,1437595748,18915733,0
4997,0,1,0,1,0,1,0,1,2,1,4483364687,60586009,370
4998,0,1,0,1,0,1,0,1,4,1,5572469335,139311733,0
4999,0,1,0,1,0,0,1,0,3,2,0,0,0
5000,0,0,0,1,0,1,0,1,26,9,0,0,0
5001,0,1,0,1,1,0,0,1,103,36,106575168,26643792,0
5002,0,0,1,0,0,1,1,0,11,7,0,0,277
5003,0,1,1,0,0,1,0,1,0,0,0,0,0
5004,0,0,0,1,1,0,0,1,0,0,242445931,24244593,0
5005,0,1,1,0,1,0,1,0,71,25,0,0,277
5006,0,1,0,1,1,0,0,1,33,15,0,0,387
5007,0,0,1,0,0,1,0,1,3,2,0,0,0
5008,0,1,0,1,0,1,0,1,221,106,0,0,193
5009,1,0,0,1,0,1,1,0,77,39,1110920362,42727706,185
5010,1,0,0,1,0,1,0,1,139,51,5026731962,116900743,0
5011,0,1,0,1,0,1,1,0,1,1,0,0,216
5012,0,0,0,0,0,0,0,0,2,0,0,0,0
5013,0,0,0,1,0,1,0,1,1,0,0,0,339
5014,1,0,0,0,0,0,0,1,26,8,0,0,0
5015,0,1,1,0,1,0,0,1,128,56,0,0,0
5016,0,0,0,1,1,0,0,1,30,10,1437595748,18915733,146
5017,0,1,1,0,1,0,0,0,45,25,835966117,18999229,0
5018,0,1,0,1,1,0,0,1,60,18,9417295007,91430048,0
5019,0,1,1,0,0,1,1,0,87,21,0,0,168
5020,0,1,1,0,1,0,1,0,118,60,9417295007,91430048,0
5021,0,1,0,1,0,1,0,1,21,5,1593531455,54949360,0
5022,0,1,0,1,0,1,1,0,13,4,1593531455,54949360,0
5023,0,1,0,1,1,0,1,0,38,11,0,0,151
5024,0,0,0,1,1,0,0,1,20,13,5026731962,116900743,0
5025,0,1,0,1,0,1,0,1,11,2,0,0,0
5026,0,1,0,1,0,1,0,0,39,11,14250727779,85847757,0
5027,0,1,1,0,1,0,0,1,17,13,0,0,0
5028,0,1,0,1,0,1,1,0,4,2,1593531455,54949360,282
5029,0,1,0,1,0,0,1,0,46,17,14174036096,80079299,330
5030,0,1,0,1,0,1,1,0,16,6,9417295007,91430048,0
5031,0,0,1,0,0,1,0,0,6,2,1052022814,75144486,0
5032,0,1,0,1,1,0,0,0,1,0,0,0,163
5033,0,1,1,0,1,0,1,0,1,0,0,0,0
5034,0,1,0,1,0,0,0,0,1,0,0,0,0
5035,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,0,1,1,0,0,1,0,1,38,11,3652798624,33822209,141
5037,0,0,0,1,0,0,1,0,0,0,0,0,0
5038,0,1,1,0,0,1,0,0,28,13,0,0,0
5039,0,1,0,1,0,1,0,1,42,18,0,0,0
5040,0,1,0,1,1,0,0,1,6,4,1643337362,45648260,0
5041,0,0,0,1,1,0,0,1,3,0,14250727779,85847757,0
5042,0,1,1,0,0,1,0,1,4,3,0,0,0
5043,0,1,0,1,1,0,0,1,19,9,0,0,0
5044,0,1,0,1,1,0,0,1,8,1,3174157864,62238389,0
5045,0,0,0,0,0,0,0,1,2,0,0,0,0
5046,0,1,0,1,1,0,0,1,109,61,0,0,109
5047,0,1,0,1,0,0,1,0,9,4,481821154,20948745,0
5048,0,1,1,0,0,1,0,1,66,18,4928566616,273809256,0
5049,0,1,1,0,0,1,0,1,27,14,14174036096,80079299,0
5050,0,1,0,1,0,1,0,1,59,23,9590862433,191817248,504
5051,0,0,0,1,0,1,0,1,8,4,13180557629,117683550,114
5052,0,1,0,1,0,1,1,0,5,2,9590862433,191817248,136
5053,0,1,0,1,1,0,0,1,0,0,1593531455,54949360,0
5054,0,1,0,1,1,0,0,1,22,13,13180557629,117683550,520
5055,0,1,0,1,0,1,1,0,10,3,186498221,23312277,468
5056,0,1,0,1,0,1,1,0,38,14,1593531455,54949360,518
5057,0,1,0,0,0,0,0,0,15,11,0,0,0
5058,0,0,0,1,0,1,0,1,8,2,0,0,0
5059,0,1,0,1,0,1,1,0,0,0,0,0,0
5060,0,1,0,1,0,1,0,1,3,2,0,0,0
5061,0,0,0,1,1,0,1,0,2,0,0,0,0
5062,0,0,1,0,0,1,1,0,0,0,0,0,0
5063,0,0,0,1,0,1,0,0,4,2,15272696394,82111270,0
5064,0,1,1,0,0,1,0,1,0,0,0,0,0
5065,0,1,0,1,1,0,0,1,9,2,15272696394,82111270,0
5066,0,1,0,1,1,0,0,1,8,2,0,0,0
5067,0,1,0,1,1,0,0,1,11,3,3652798624,33822209,123
5068,1,0,1,0,0,1,1,0,17,7,922893358,28840417,0
5069,0,1,0,1,1,0,0,1,63,21,4928566616,273809256,0
5070,0,0,1,0,0,1,1,0,10,8,308131231,38516403,0
5071,0,0,1,0,0,1,0,1,0,0,280464898,28046489,0
5072,0,0,0,0,1,0,1,0,3,3,9417295007,91430048,0
5073,0,1,1,0,0,1,0,1,27,14,0,0,0
5074,0,0,0,1,0,1,1,0,11,4,117393258,11739325,0
5075,0,1,1,0,1,0,1,0,5,1,0,0,0
5076,0,1,0,1,0,1,1,0,27,17,145617243,18202155,0
5077,0,1,1,0,1,0,0,0,67,19,835966117,18999229,0
5078,0,0,0,1,0,1,1,0,11,2,0,0,0
5079,0,0,0,1,0,1,1,0,3,1,1110920362,42727706,402
5080,0,0,0,1,1,0,0,1,2,0,222159935,13884995,128
5081,0,1,0,0,0,0,0,0,36,9,0,0,0
5082,0,0,0,1,1,0,0,1,31,18,0,0,0
5083,0,0,1,0,0,1,1,0,13,8,0,0,0
5084,0,1,0,1,0,1,1,0,0,0,0,0,0
5085,1,0,1,0,1,0,0,1,26,9,0,0,0
5086,0,0,0,0,1,0,0,1,12,4,0,0,0
5087,0,0,0,1,1,0,0,1,9,4,0,0,0
5088,0,0,1,0,0,1,0,1,14,5,0,0,118
5089,0,1,0,1,0,1,0,1,14,8,0,0,0
5090,0,0,1,0,0,1,0,1,19,4,0,0,213
5091,0,1,0,1,0,1,0,1,6,3,191175380,27310768,0
5092,0,1,0,0,1,0,0,1,4,1,0,0,69
5093,0,0,0,1,0,1,0,1,1,0,0,0,0
5094,0,1,0,1,0,1,1,0,263,113,298535978,27139634,0
5095,0,0,0,1,1,0,0,1,4,2,2486055530,57815244,0
5096,0,1,0,1,0,1,1,0,0,0,365688790,30474065,248
5097,0,1,1,0,0,1,0,1,4,1,14174036096,80079299,0
5098,0,1,0,1,1,0,1,0,90,40,0,0,234
5099,0,1,1,0,0,1,1,0,43,19,0,0,0
5100,0,0,0,1,1,0,1,0,24,14,0,0,0
5101,0,1,0,0,0,0,0,1,5,4,0,0,0
5102,0,1,1,0,1,0,0,1,99,52,5026731962,116900743,331
5103,0,1,0,1,0,1,0,1,5,0,9417295007,91430048,0
5104,0,0,0,0,1,0,0,0,0,0,0,0,0
5105,0,1,0,1,0,0,0,1,0,0,9417295007,91430048,0
5106,0,1,0,0,0,0,0,0,18,5,1437595748,18915733,0
5107,0,0,0,1,0,1,0,1,12,2,9417295007,91430048,0
5108,0,1,1,0,0,1,1,0,3,2,0,0,0
5109,0,0,0,1,1,0,0,1,32,12,835966117,18999229,0
5110,0,1,1,0,0,1,0,1,1,0,1658451325,66338053,0
5111,1,0,0,1,0,0,0,0,30,19,13180557629,117683550,0
5112,0,1,1,0,0,1,0,1,9,1,3652798624,33822209,0
5113,0,0,0,1,0,1,0,1,17,6,186498221,23312277,0
5114,0,1,0,1,0,1,0,1,4,0,1052022814,75144486,330
5115,0,1,0,1,0,1,0,1,15,9,0,0,124
5116,0,1,0,1,1,0,0,1,67,19,2006636144,59018710,127
5117,0,1,1,0,1,0,0,1,9,3,0,0,0
5118,0,1,1,0,0,1,1,0,6,3,2675183670,55732993,158
5119,0,1,0,1,0,1,0,1,50,21,15272696394,82111270,222
5120,0,1,0,1,1,0,0,1,0,0,631315791,8417543,0
5121,1,0,0,1,0,1,0,1,0,0,0,0,0
5122,0,1,0,1,0,1,0,1,24,13,14174036096,80079299,470
5123,0,0,1,0,0,0,1,0,3,2,0,0,0
5124,0,0,1,0,0,1,1,0,8,5,0,0,0
5125,0,1,0,1,0,1,1,0,55,17,0,0,0
5126,0,1,0,1,0,1,1,0,0,0,2675183670,55732993,0
5127,0,0,0,1,0,1,1,0,3,2,1015256914,56403161,392
5128,0,1,1,0,0,0,0,0,12,4,0,0,0
5129,0,1,0,0,0,1,0,0,20,4,332685255,47526465,0
5130,1,0,0,1,1,0,1,0,18,8,0,0,174
5131,0,1,0,1,0,1,0,1,2,0,0,0,267
5132,0,1,1,0,0,1,1,0,17,1,350022234,5833703,0
5133,0,1,0,1,1,0,0,1,2,1,0,0,66
5134,0,1,1,0,0,1,1,0,55,27,13180557629,117683550,151
5135,0,1,0,1,1,0,1,0,22,10,130539292,4351309,0
5136,0,1,0,1,1,0,0,0,3,1,14250727779,85847757,108
5137,0,0,0,0,1,0,0,1,20,4,0,0,146
5138,0,0,0,1,1,0,1,0,0,0,0,0,0
5139,0,1,0,1,1,0,1,0,9,1,2486055530,57815244,0
5140,0,0,1,0,0,0,0,0,0,0,0,0,0
5141,0,1,1,0,0,1,0,1,3,2,865770112,26235457,130
5142,0,1,0,1,1,0,1,0,6,0,0,0,0
5143,0,1,1,0,1,0,1,0,11,2,0,0,0
5144,0,1,0,1,0,1,0,1,0,0,0,0,0
5145,0,1,1,0,1,0,0,0,13,3,0,0,0
5146,1,0,1,0,1,0,0,1,3,1,149440312,74720156,280
5147,0,1,0,1,1,0,1,0,3,0,4483364687,60586009,352
5148,0,1,0,1,1,0,0,1,78,49,0,0,0
5149,0,1,1,0,0,1,0,1,0,0,350022234,5833703,0
5150,0,0,1,0,1,0,1,0,0,0,0,0,0
5151,0,0,1,0,0,0,0,0,0,0,0,0,0
5152,0,1,1,0,1,0,1,0,2,0,0,0,0
5153,0,0,0,1,0,1,1,0,0,0,1508655222,50288507,0
5154,0,1,1,0,0,1,1,0,57,27,0,0,164
5155,1,0,1,0,1,0,1,0,45,12,14174036096,80079299,127
5156,0,1,0,1,1,0,1,0,79,66,0,0,0
5157,0,1,0,1,1,0,0,1,11,5,0,0,100
5158,0,1,0,0,0,0,0,0,48,26,0,0,0
5159,0,1,1,0,1,0,0,1,134,50,0,0,0
5160,0,0,0,1,0,1,0,1,0,0,0,0,0
5161,0,1,0,1,1,0,1,0,74,30,0,0,0
